zip,city,state,lat,long
11792,wading river,NY,40.94818,-72.83051
11793,wantagh,NY,40.65075,-73.5142
11794,stony brook,NY,40.91379,-73.12532
11795,west islip,NY,40.70788,-73.29826
11796,west sayville,NY,40.73135,-73.0997
11797,woodbury,NY,40.81727,-73.47004
11798,wyandanch,NY,40.75225,-73.37596
11801,hicksville,NY,40.76239,-73.52394
11802,hicksville,NY,40.76239,-73.52394
11803,plainview,NY,40.7818,-73.47348
11804,old bethpage,NY,40.75874,-73.45697
11815,hicksville,NY,40.75874,-73.45697
11819,hicksville,NY,40.75874,-73.45697
11853,jericho,NY,40.75874,-73.45697
11854,hicksville,NY,40.75874,-73.45697
11855,hicksville,NY,40.75874,-73.45697
11901,riverhead,NY,40.92254,-72.64658
11930,amagansett,NY,40.98935,-72.10144
11931,aquebogue,NY,40.93495,-72.61361
11932,bridgehampton,NY,40.93903,-72.30784
11933,calverton,NY,40.92379,-72.75495
11934,center moriches,NY,40.80009,-72.79363
11935,cutchogue,NY,41.01796,-72.48929
11937,east hampton,NY,41.00704,-72.19529
11939,east marion,NY,41.12787,-72.34146
11940,east moriches,NY,40.81038,-72.7571
11941,eastport,NY,40.82973,-72.72838
11942,east quogue,NY,40.85315,-72.5849
11944,greenport,NY,41.09988,-72.37089
11946,hampton bays,NY,40.87786,-72.52649
11947,jamesport,NY,40.95517,-72.57717
11948,laurel,NY,40.96594,-72.55795
11949,manorville,NY,40.86546,-72.80134
11950,mastic,NY,40.80783,-72.84739
11951,mastic beach,NY,40.7634,-72.83056
11952,mattituck,NY,40.99698,-72.5437
11953,middle island,NY,40.88593,-72.95065
11954,montauk,NY,41.04652,-71.94662
11955,moriches,NY,40.80886,-72.81986
11956,new suffolk,NY,40.98154,-72.46896
11957,orient,NY,41.14927,-72.26173
11958,peconic,NY,41.03618,-72.46153
11959,quogue,NY,40.82254,-72.60117
11960,remsenburg,NY,40.80854,-72.70635
11961,ridge,NY,40.90392,-72.88749
11962,sagaponack,NY,40.93566,-72.27268
11963,sag harbor,NY,40.99427,-72.32079
11964,shelter island,NY,41.0544,-72.32075
11965,shelter island heights,NY,41.07776,-72.35273
11967,shirley,NY,40.79511,-72.8749
11968,southampton,NY,40.907,-72.41279
11969,southampton,NY,40.907,-72.41279
11970,south jamesport,NY,40.93914,-72.57747
11971,southold,NY,41.05946,-72.4264
11972,speonk,NY,40.83355,-72.70683
11973,upton,NY,40.86785,-72.88213
11975,wainscott,NY,40.94319,-72.24435
11976,water mill,NY,40.92764,-72.34792
11977,westhampton,NY,40.82759,-72.67913
11978,westhampton beach,NY,40.82936,-72.64733
11980,yaphank,NY,40.83146,-72.92233
12007,alcove,NY,42.45613,-73.92766
12008,alplaus,NY,42.85301,-73.90799
12009,altamont,NY,42.69827,-74.03176
12010,amsterdam,NY,42.93798,-74.17385
12015,athens,NY,42.28262,-73.82721
12016,auriesville,NY,42.28262,-73.82721
12017,austerlitz,NY,42.32115,-73.46216
12018,averill park,NY,42.62952,-73.52591
12019,ballston lake,NY,42.93072,-73.88634
12020,ballston spa,NY,43.00248,-73.868
12022,berlin,NY,42.67077,-73.3457
12023,berne,NY,42.60998,-74.16738
12024,brainard,NY,42.4768,-73.53329
12025,broadalbin,NY,43.0833,-74.136
12027,burnt hills,NY,42.92248,-73.90722
12028,buskirk,NY,42.93994,-73.44319
12029,canaan,NY,42.40666,-73.42661
12031,carlisle,NY,42.76477,-74.4569
12032,caroga lake,NY,43.23362,-74.55081
12033,castleton on hudson,NY,42.53754,-73.70714
12035,central bridge,NY,42.73177,-74.35151
12036,charlotteville,NY,42.54077,-74.67729
12037,chatham,NY,42.34517,-73.56853
12040,cherry plain,NY,42.63738,-73.35077
12041,clarksville,NY,42.58328,-73.96423
12042,climax,NY,42.4021,-73.92019
12043,cobleskill,NY,42.70454,-74.52275
12045,coeymans,NY,42.47693,-73.7952
12046,coeymans hollow,NY,42.49179,-73.91917
12047,cohoes,NY,42.78401,-73.72652
12050,columbiaville,NY,42.78401,-73.72652
12051,coxsackie,NY,42.34412,-73.84518
12052,cropseyville,NY,42.75397,-73.47861
12053,delanson,NY,42.75364,-74.1923
12054,delmar,NY,42.60873,-73.86589
12055,dormansville,NY,42.60873,-73.86589
12056,duanesburg,NY,42.7666,-74.09025
12057,eagle bridge,NY,42.96978,-73.34462
12058,earlton,NY,42.34963,-73.92449
12059,east berne,NY,42.61213,-74.05894
12060,east chatham,NY,42.41678,-73.49419
12061,east greenbush,NY,42.5982,-73.65568
12062,east nassau,NY,42.531,-73.50807
12063,east schodack,NY,42.56505,-73.63758
12064,east worcester,NY,42.61432,-74.65729
12065,clifton park,NY,42.85316,-73.78651
12066,esperance,NY,42.78058,-74.31051
12067,feura bush,NY,42.55614,-73.92634
12068,fonda,NY,42.95546,-74.40904
12069,fort hunter,NY,42.94514,-74.27897
12070,fort johnson,NY,42.98467,-74.25386
12071,fultonham,NY,42.55267,-74.42264
12072,fultonville,NY,42.88465,-74.3623
12073,gallupville,NY,42.88465,-74.3623
12074,galway,NY,43.05038,-74.0445
12075,ghent,NY,42.29983,-73.63382
12076,gilboa,NY,42.41002,-74.38858
12077,glenmont,NY,42.59437,-73.78408
12078,gloversville,NY,43.1238,-74.36368
12082,grafton,NY,43.1238,-74.36368
12083,greenville,NY,42.4303,-74.02664
12084,guilderland,NY,42.70419,-73.90089
12085,guilderland center,NY,42.70335,-73.96333
12086,hagaman,NY,42.9972,-74.10671
12087,hannacroix,NY,42.43247,-73.89778
12089,hoosick,NY,42.86787,-73.31205
12090,hoosick falls,NY,42.88022,-73.35532
12092,howes cave,NY,42.70125,-74.37658
12093,jefferson,NY,42.49678,-74.6268
12094,johnsonville,NY,42.89332,-73.48837
12095,johnstown,NY,43.02701,-74.40416
12106,kinderhook,NY,42.38892,-73.71128
12107,knox,NY,42.38892,-73.71128
12108,lake pleasant,NY,43.57407,-74.44934
12110,latham,NY,42.75316,-73.7767
12115,malden bridge,NY,42.47281,-73.58074
12116,maryland,NY,42.53726,-74.91524
12117,mayfield,NY,43.16876,-74.2547
12118,mechanicville,NY,42.91684,-73.72138
12120,medusa,NY,42.45136,-74.14422
12121,melrose,NY,42.84593,-73.60206
12122,middleburgh,NY,42.54808,-74.31659
12123,nassau,NY,42.52279,-73.60792
12124,new baltimore,NY,42.44906,-73.79272
12125,new lebanon,NY,42.47598,-73.40481
12128,newtonville,NY,42.47598,-73.40481
12130,niverville,NY,42.44206,-73.6595
12131,north blenheim,NY,42.45965,-74.46803
12132,north chatham,NY,42.47052,-73.63004
12133,north hoosick,NY,42.47052,-73.63004
12134,northville,NY,43.26619,-74.22875
12136,old chatham,NY,42.43619,-73.55835
12137,pattersonville,NY,42.85608,-74.12775
12138,petersburg,NY,42.74723,-73.37207
12139,piseco,NY,43.53728,-74.5648
12140,poestenkill,NY,42.69179,-73.5627
12141,quaker street,NY,42.69179,-73.5627
12143,ravena,NY,42.48578,-73.85203
12144,rensselaer,NY,42.62974,-73.71811
12147,rensselaerville,NY,42.51461,-74.15542
12148,rexford,NY,42.83448,-73.84742
12149,richmondville,NY,42.61828,-74.56494
12150,rotterdam junction,NY,42.87857,-74.05383
12151,round lake,NY,42.92512,-73.78874
12153,sand lake,NY,42.64045,-73.4687
12154,schaghticoke,NY,42.93771,-73.60062
12155,schenevus,NY,42.5956,-74.82456
12156,schodack landing,NY,42.47719,-73.74355
12157,schoharie,NY,42.66587,-74.29884
12158,selkirk,NY,42.54064,-73.82092
12159,slingerlands,NY,42.64238,-73.88603
12160,sloansville,NY,42.75887,-74.3672
12161,south bethlehem,NY,42.53606,-73.85485
12164,speculator,NY,43.55385,-74.35818
12165,spencertown,NY,42.31057,-73.50767
12166,sprakers,NY,42.83871,-74.4528
12167,stamford,NY,42.42076,-74.58407
12168,stephentown,NY,42.56099,-73.38082
12169,stephentown,NY,42.58644,-73.44276
12170,stillwater,NY,42.99685,-73.66309
12172,stottville,NY,42.28913,-73.73955
12173,stuyvesant,NY,42.38757,-73.76025
12174,stuyvesant falls,NY,42.35338,-73.72854
12175,summit,NY,42.55148,-74.55279
12176,surprise,NY,42.38011,-73.96705
12177,tribes hill,NY,42.951,-74.28714
12180,troy,NY,42.75061,-73.60221
12181,troy,NY,42.75061,-73.60221
12182,troy,NY,42.80041,-73.6329
12183,troy,NY,42.74743,-73.69256
12184,valatie,NY,42.4205,-73.65421
12185,valley falls,NY,42.9033,-73.53123
12186,voorheesville,NY,42.62752,-73.97067
12187,warnerville,NY,42.62195,-74.46226
12188,waterford,NY,42.81988,-73.69582
12189,watervliet,NY,42.73626,-73.71765
12190,wells,NY,43.47352,-74.27331
12192,west coxsackie,NY,42.4029,-73.82828
12193,westerlo,NY,42.51571,-74.04495
12194,west fulton,NY,42.52443,-74.45965
12195,west lebanon,NY,42.48663,-73.47102
12196,west sand lake,NY,42.63163,-73.61696
12197,worcester,NY,42.61136,-74.72774
12198,wynantskill,NY,42.67673,-73.63404
12201,albany,NY,42.67673,-73.63404
12202,albany,NY,42.63379,-73.76323
12203,albany,NY,42.68108,-73.84824
12204,albany,NY,42.68802,-73.72852
12205,albany,NY,42.71895,-73.82935
12206,albany,NY,42.67453,-73.78275
12207,albany,NY,42.65728,-73.74608
12208,albany,NY,42.65331,-73.81021
12209,albany,NY,42.63806,-73.78992
12210,albany,NY,42.66017,-73.75816
12211,albany,NY,42.70583,-73.76407
12212,albany,NY,42.70583,-73.76407
12214,albany,NY,42.70583,-73.76407
12220,albany,NY,42.70583,-73.76407
12222,albany,NY,42.68535,-73.82537
12223,albany,NY,42.68535,-73.82537
12224,albany,NY,42.68535,-73.82537
12225,albany,NY,42.68535,-73.82537
12226,albany,NY,42.68535,-73.82537
12227,albany,NY,42.68535,-73.82537
12228,albany,NY,42.68535,-73.82537
12229,albany,NY,42.68535,-73.82537
12230,albany,NY,42.68535,-73.82537
12231,albany,NY,42.68535,-73.82537
12232,albany,NY,42.68535,-73.82537
12233,albany,NY,42.68535,-73.82537
12234,albany,NY,42.68535,-73.82537
12235,albany,NY,42.68535,-73.82537
12236,albany,NY,42.68535,-73.82537
12237,albany,NY,42.68535,-73.82537
12238,albany,NY,42.68535,-73.82537
12239,albany,NY,42.68535,-73.82537
12240,albany,NY,42.68535,-73.82537
12241,albany,NY,42.68535,-73.82537
12242,albany,NY,42.68535,-73.82537
12243,albany,NY,42.68535,-73.82537
12244,albany,NY,42.68535,-73.82537
12245,albany,NY,42.68535,-73.82537
12246,albany,NY,42.68535,-73.82537
12247,albany,NY,42.68535,-73.82537
12248,albany,NY,42.68535,-73.82537
12249,albany,NY,42.68535,-73.82537
12250,albany,NY,42.68535,-73.82537
12252,albany,NY,42.68535,-73.82537
12255,albany,NY,42.68535,-73.82537
12256,albany,NY,42.68535,-73.82537
12257,albany,NY,42.68535,-73.82537
12260,albany,NY,42.68535,-73.82537
12261,albany,NY,42.68535,-73.82537
12288,albany,NY,42.68535,-73.82537
12301,schenectady,NY,42.68535,-73.82537
12302,schenectady,NY,42.88182,-73.98203
12303,schenectady,NY,42.74956,-73.9246
12304,schenectady,NY,42.77407,-73.89725
12305,schenectady,NY,42.81215,-73.95043
12306,schenectady,NY,42.80481,-74.02856
12307,schenectady,NY,42.80503,-73.93364
12308,schenectady,NY,42.82161,-73.92006
12309,schenectady,NY,42.79916,-73.86954
12325,schenectady,NY,42.79916,-73.86954
12345,schenectady,NY,42.79916,-73.86954
12401,kingston,NY,41.9356,-74.05274
12402,kingston,NY,41.9356,-74.05274
12404,accord,NY,41.81465,-74.23592
12405,acra,NY,42.32139,-74.08988
12406,arkville,NY,42.10203,-74.55239
12407,ashland,NY,42.31761,-74.35824
12409,bearsville,NY,42.04364,-74.16684
12410,big indian,NY,42.0699,-74.44976
12411,bloomington,NY,41.87608,-74.04552
12412,boiceville,NY,42.01273,-74.27957
12413,cairo,NY,42.3126,-74.02125
12414,catskill,NY,42.22399,-73.92038
12416,chichester,NY,42.10067,-74.28871
12417,connelly,NY,41.90681,-73.98997
12418,cornwallville,NY,42.35877,-74.16172
12419,cottekill,NY,41.85972,-74.1034
12420,cragsmoor,NY,41.67113,-74.3793
12421,denver,NY,42.2486,-74.54307
12422,durham,NY,42.39258,-74.20335
12423,east durham,NY,42.37915,-74.10972
12424,east jewett,NY,42.24686,-74.13529
12427,elka park,NY,42.14079,-74.13729
12428,ellenville,NY,41.73903,-74.44489
12429,esopus,NY,41.8291,-73.97494
12430,fleischmanns,NY,42.20346,-74.49959
12431,freehold,NY,42.36032,-74.02069
12432,glasco,NY,42.04431,-73.94446
12433,glenford,NY,42.00337,-74.15849
12434,grand gorge,NY,42.36051,-74.50076
12435,greenfield park,NY,41.7288,-74.51872
12436,haines falls,NY,42.19555,-74.07411
12438,halcottsville,NY,42.20791,-74.60127
12439,hensonville,NY,42.29608,-74.18386
12440,high falls,NY,41.77871,-74.17726
12441,highmount,NY,42.1354,-74.50854
12442,hunter,NY,42.21526,-74.23674
12443,hurley,NY,41.93393,-74.08538
12444,jewett,NY,42.26319,-74.29672
12446,kerhonkson,NY,41.80598,-74.32554
12448,lake hill,NY,42.07926,-74.18288
12449,lake katrine,NY,41.99354,-73.9931
12450,lanesville,NY,42.13328,-74.24421
12451,leeds,NY,42.30527,-73.95017
12452,lexington,NY,42.25765,-74.36122
12453,malden on hudson,NY,42.09342,-73.93629
12454,maplecrest,NY,42.28669,-74.15098
12455,margaretville,NY,42.13973,-74.65986
12456,mount marion,NY,42.03324,-73.99705
12457,mount tremper,NY,42.04407,-74.2525
12458,napanoch,NY,41.81572,-74.41995
12459,new kingston,NY,42.23651,-74.68027
12460,oak hill,NY,42.41081,-74.15606
12461,olivebridge,NY,41.90889,-74.26928
12463,palenville,NY,42.19997,-74.01727
12464,phoenicia,NY,42.03515,-74.35126
12465,pine hill,NY,42.1531,-74.46732
12466,port ewen,NY,41.90425,-73.97908
12468,prattsville,NY,42.29895,-74.42301
12469,preston hollow,NY,42.44714,-74.23916
12470,purling,NY,42.29586,-74.07715
12471,rifton,NY,41.84147,-74.04122
12472,rosendale,NY,41.84607,-74.07874
12473,round top,NY,42.25816,-74.04103
12474,roxbury,NY,42.29729,-74.57932
12475,ruby,NY,42.0152,-74.01543
12477,saugerties,NY,42.08592,-73.9998
12480,shandaken,NY,42.13632,-74.37744
12481,shokan,NY,41.98296,-74.22476
12482,south cairo,NY,42.26813,-73.95544
12483,spring glen,NY,41.67552,-74.42136
12484,stone ridge,NY,41.87106,-74.17493
12485,tannersville,NY,42.20321,-74.14376
12486,tillson,NY,41.83383,-74.06256
12487,ulster park,NY,41.85932,-73.99539
12489,wawarsing,NY,41.7507,-74.35549
12490,west camp,NY,42.12467,-73.92603
12491,west hurley,NY,41.96747,-74.13694
12492,west kill,NY,42.18491,-74.33574
12493,west park,NY,41.79604,-73.97686
12494,west shokan,NY,41.9566,-74.29289
12495,willow,NY,42.08489,-74.24066
12496,windham,NY,42.32647,-74.27376
12498,woodstock,NY,42.0485,-74.10639
12501,amenia,NY,41.85964,-73.55857
12502,ancram,NY,42.08515,-73.65507
12503,ancramdale,NY,42.0385,-73.58041
12504,annandale on hudson,NY,42.02963,-73.91605
12506,bangall,NY,42.02963,-73.91605
12507,barrytown,NY,42.00374,-73.92069
12508,beacon,NY,41.49674,-73.95383
12510,billings,NY,41.49674,-73.95383
12511,castle point,NY,41.49674,-73.95383
12512,chelsea,NY,41.55181,-73.96613
12513,claverack,NY,42.21763,-73.72781
12514,clinton corners,NY,41.87282,-73.76292
12515,clintondale,NY,41.68303,-74.06266
12516,copake,NY,42.11175,-73.56537
12517,copake falls,NY,42.11826,-73.512
12518,cornwall,NY,41.41612,-74.03945
12520,cornwall on hudson,NY,41.43297,-74.00599
12521,craryville,NY,42.1701,-73.65028
12522,dover plains,NY,41.72042,-73.59681
12523,elizaville,NY,42.08685,-73.75328
12524,fishkill,NY,41.52964,-73.89257
12525,gardiner,NY,41.68637,-74.18568
12526,germantown,NY,42.12185,-73.85884
12527,glenham,NY,41.51944,-73.93565
12528,highland,NY,41.7188,-74.00448
12529,hillsdale,NY,42.21552,-73.53711
12530,hollowville,NY,42.20745,-73.68773
12531,holmes,NY,41.5369,-73.66962
12533,hopewell junction,NY,41.56033,-73.79396
12534,hudson,NY,42.22274,-73.75158
12537,hughsonville,NY,42.22274,-73.75158
12538,hyde park,NY,41.79248,-73.89309
12540,lagrangeville,NY,41.6708,-73.72512
12541,livingston,NY,41.6708,-73.72512
12542,marlboro,NY,41.60744,-73.99731
12543,maybrook,NY,41.49327,-74.17577
12544,mellenville,NY,41.49327,-74.17577
12545,millbrook,NY,41.79056,-73.67398
12546,millerton,NY,41.96789,-73.5345
12547,milton,NY,41.65596,-73.98513
12548,modena,NY,41.65987,-74.10747
12549,montgomery,NY,41.53006,-74.25873
12550,newburgh,NY,41.5372,-74.05256
12551,newburgh,NY,41.5372,-74.05256
12552,newburgh,NY,41.5372,-74.05256
12553,new windsor,NY,41.45712,-74.07566
12555,newburgh,NY,41.45712,-74.07566
12561,new paltz,NY,41.75498,-74.09753
12563,patterson,NY,41.49455,-73.58744
12564,pawling,NY,41.57751,-73.58674
12565,philmont,NY,42.24852,-73.6463
12566,pine bush,NY,41.62102,-74.33126
12567,pine plains,NY,41.98248,-73.64953
12568,plattekill,NY,41.98248,-73.64953
12569,pleasant valley,NY,41.73433,-73.79586
12570,poughquag,NY,41.6194,-73.6723
12571,red hook,NY,42.0057,-73.80907
12572,rhinebeck,NY,41.92526,-73.87203
12574,rhinecliff,NY,41.91773,-73.94563
12575,rock tavern,NY,41.47843,-74.1541
12577,salisbury mills,NY,41.42583,-74.12294
12578,salt point,NY,41.80842,-73.79487
12580,staatsburg,NY,41.85424,-73.87222
12581,stanfordville,NY,41.90699,-73.69346
12582,stormville,NY,41.54448,-73.73509
12583,tivoli,NY,42.06131,-73.86652
12584,vails gate,NY,42.06131,-73.86652
12585,verbank,NY,41.72485,-73.7009
12586,walden,NY,41.56504,-74.1733
12588,walker valley,NY,41.56504,-74.1733
12589,wallkill,NY,41.62668,-74.15905
12590,wappingers falls,NY,41.59495,-73.88774
12592,wassaic,NY,41.79141,-73.55413
12593,west copake,NY,41.79141,-73.55413
12594,wingdale,NY,41.6684,-73.55016
12601,poughkeepsie,NY,41.70357,-73.91165
12602,poughkeepsie,NY,41.70357,-73.91165
12603,poughkeepsie,NY,41.67823,-73.86547
12604,poughkeepsie,NY,41.68849,-73.89209
12701,monticello,NY,41.64914,-74.70027
12719,barryville,NY,41.48855,-74.91187
12720,bethel,NY,41.65846,-74.90423
12721,bloomingburg,NY,41.56748,-74.42891
12722,burlingham,NY,41.59064,-74.37423
12723,callicoon,NY,41.77566,-75.02832
12724,callicoon center,NY,41.85412,-74.9339
12725,claryville,NY,41.96001,-74.54538
12726,cochecton,NY,41.69411,-74.97726
12727,cochecton center,NY,41.69411,-74.97726
12729,cuddebackville,NY,41.47624,-74.6244
12732,eldred,NY,41.5627,-74.87396
12733,fallsburg,NY,41.73198,-74.60978
12734,ferndale,NY,41.73305,-74.75092
12736,fremont center,NY,41.85537,-75.03208
12737,glen spey,NY,41.50471,-74.80052
12738,glen wild,NY,41.65611,-74.57099
12740,grahamsville,NY,41.89429,-74.46984
12741,hankins,NY,41.84156,-75.08106
12742,harris,NY,41.71931,-74.7219
12743,highland lake,NY,41.54276,-74.8477
12745,hortonville,NY,41.78333,-75.02472
12746,huguenot,NY,41.44137,-74.66427
12747,hurleyville,NY,41.76743,-74.66467
12748,jeffersonville,NY,41.77542,-74.92352
12749,kauneonga lake,NY,41.69466,-74.83671
12750,kenoza lake,NY,41.73212,-74.95709
12751,kiamesha lake,NY,41.69363,-74.66427
12752,lake huntington,NY,41.68243,-74.98832
12754,liberty,NY,41.79843,-74.73685
12758,livingston manor,NY,41.94577,-74.74554
12759,loch sheldrake,NY,41.77915,-74.65337
12760,long eddy,NY,41.90018,-75.10893
12762,mongaup valley,NY,41.66891,-74.79152
12763,mountain dale,NY,41.67986,-74.52306
12764,narrowsburg,NY,41.59529,-74.98457
12765,neversink,NY,41.85542,-74.61939
12766,north branch,NY,41.81152,-74.9803
12767,obernburg,NY,41.8414,-75.00262
12768,parksville,NY,41.87132,-74.71587
12769,phillipsport,NY,41.65791,-74.46726
12770,pond eddy,NY,41.44786,-74.85423
12771,port jervis,NY,41.3744,-74.62464
12775,rock hill,NY,41.61565,-74.59273
12776,roscoe,NY,41.9609,-74.93462
12777,forestburgh,NY,41.54832,-74.69615
12778,smallwood,NY,41.64221,-74.80927
12779,south fallsburg,NY,41.70284,-74.6317
12780,sparrow bush,NY,41.44432,-74.72128
12781,summitville,NY,41.61969,-74.46635
12783,swan lake,NY,41.74098,-74.8363
12784,thompsonville,NY,41.66983,-74.62598
12785,westbrookville,NY,41.52529,-74.56984
12786,white lake,NY,41.64052,-74.85501
12787,white sulphur springs,NY,41.79795,-74.83527
12788,woodbourne,NY,41.7894,-74.58833
12789,woodridge,NY,41.70682,-74.57041
12790,wurtsboro,NY,41.59142,-74.51581
12791,youngsville,NY,41.81226,-74.89007
12792,yulan,NY,41.51836,-74.94767
12801,glens falls,NY,43.31142,-73.64489
12803,south glens falls,NY,43.28938,-73.62995
12804,queensbury,NY,43.33895,-73.68406
12808,adirondack,NY,43.75115,-73.72811
12809,argyle,NY,43.23831,-73.4634
12810,athol,NY,43.49698,-74.01049
12811,bakers mills,NY,43.60546,-74.02832
